200755 118690041 42678844
202775 118696404 42682323
203787 118699600 42685802
204795 118702789 42692768
206814 118709167 42696247
207826 118712364 42699726
208834 118715546 42706688
210857 118721939 42710171
211865 118725121 42713650
212877 118728317 42720612
214896 118734695 42724091
215908 118737892 42727566
216916 118741089 42734528
218935 118747482 42738007
219947 118750679 42741486
220955 118753876 42748444
222975 118760254 42751923
223986 118763451 42755402
224994 118766647 42762360
227017 118773056 42765839
228025 118776253 42769318
229037 118779449 42776272
231057 118785843 42779751
232065 118789055 42783230
233076 118795448 42790184
235096 118798645 42793663
236107 118801849 42797142
237115 118808258 42804096
239139 118811455 42807571
240147 118814651 42811050
241158 118821060 42818005
243178 118824265 42821480
244186 118827477 42824959
245197 118833885 42831913
247217 118837097 42835388
248225 118840294 42838863
249237 118846710 42845818
251256 118849907 42849289
252268 118853119 42852768
253276 118859543 42859722
255295 118862747 42863197
256307 118865959 42866669
257319 118872383 42873619
259338 118875587 42877098
260346 118878799 42880573
261358 118885223 42887524
263377 118888428 42890995
264389 118891640 42894474
265397 118898079 42901421
267417 118901283 42904896
268428 118904495 42908367
269436 118910927 42915318
271456 118914139 42918793
272467 118917366 42922264
273479 118923798 42929211
275499 118927010 42932686
276507 118930229 42936157
277518 118936668 42943104
279538 118939873 42946575
280549 118943100 42950050
281557 118949532 42956997
283577 118952759 42960468
284589 118955978 42963943
286608 118962418 42970886
287620 118965637 42974358
288628 118968864 42977833
290647 118975311 42984776
291659 118978539 42988247
292671 118981758 42991718
294687 118988205 42998661
295698 118991432 43002132
296710 118994652 43005604
298729 119001099 43007835
299737 119004326 43011280
300749 119007561 43014748
302769 119014008 43021690
303780 119017235 43025162
304788 119020470 43028629
306808 119026932 43035572
307819 119030159 43039040
308831 119033379 43042511
310851 119039841 43049450
311859 119043083 43052917
312870 119046303 43059860
314890 119052780 43063328
315901 119056000 43066799
316909 119059242 43073734
318929 119065704 43077206
319941 119068939 43080673
320949 119075417 43087608
322968 119078651 43091080
323980 119081886 43094547
324991 119088364 43101482
327011 119091591 43104950
328019 119094826 43108418
329031 119101311 43115353
331050 119104553 43118820
332062 119107788 43122292
333070 119114265 43129223
335089 119117500 43132690
336101 119120750 43136158
337113 119127228 43143093
339132 119130478 43146557
340140 119133720 43150024
342160 119140205 43156956
343171 119143440 43160423
344179 119146690 43163891
346199 119153183 43170822
347211 119156418 43174290
348222 119159668 43177750
350242 119166161 43184685
351250 119169411 43188148
352261 119172661 43195080
354281 119179153 43198547
355293 119182404 43202007
356301 119185654 43208939
358320 119192139 43212402
359332 119195396 43215866
360343 119198647 43222870
362363 119205147 43226334
363371 119208397 43229797
364383 119211647 43236725
366402 119218163 43240189
367410 119221413 43243652
368422 119224670 43250580
370441 119231186 43254040
371453 119234436 43260971
373473 119240952 43264435
374481 119244202 43267891
375492 119247452 43274818
377512 119253967 43278282
378523 119257233 43281746
379531 119260483 43298080
381551 119266998 43301544
382563 119270264 43305008
384582 119276779 43311932
385594 119280045 43315392
386602 119283310 43322315
388621 119289825 43325775
389633 119293091 43329239
390645 119296356 43336159
392661 119302887 43339619
393672 119306152 43343079
394684 119309418 43350002
396703 119315948 43353462
397711 119319214 43356926
398723 119325737 43363842
400743 119329002 43367302
401754 119332268 43370762
402762 119338814 43377682
404782 119342079 43381142
405793 119345345 43384602
406805 119351883 43391518
408825 119355148 43394978
409833 119358429 43398438
410844 119364975 43405354
412864 119368240 43408813
413875 119374779 43415730
415895 119378059 43419189
416903 119381325 43422649
417915 119387878 43429562
419934 119391144 43433018
420942 119394424 43436821
422965 119400986 43443737
423973 119404259 43447197
424985 119407524 43450653
427005 119414085 43457565
428013 119417358 43461021
429024 119423920 43467934
431044 119427193 43471390
432055 119430473 43474846
434075 119437042 43481758
435087 119440323 43485214
436095 119443604 43488670
438114 119450157 43495583
439126 119453453 43499039
440134 119460007 43505951
442153 119463303 43504700
443165 119466576 43508156
445185 119473152 43515064
446196 119476440 43518520
447204 119479721 43521976
448216 119486290 43528885
450235 119489586 43532337
451243 119496155 43539246
453267 119499443 43542702
454275 119502739 43546154
455286 119509308 43553062
457306 119512604 43556515
458317 119515892 43563419
460337 119522476 43566875
461345 119525772 43570332
462357 119532356 43577236
464376 119535645 43580688
465384 119538940 43584141
466396 119545525 43591045
468415 119548813 43594498
469427 119552109 43597950
470435 119558708 43604858
472455 119561996 43608307
473466 119565292 43611759
475486 119571884 43618664
476497 119575195 43622112
477505 119578484 43629017
479525 119585083 43632469
480537 119588379 43635921
481548 119591682 43642506
483568 119598282 43645958
484576 119601585 43649406
485587 119604889 43656307
487607 119611488 43659760
488619 119614792 43663208
489627 119621391 43670109
491646 119624695 43673557
492658 119628006 43680458
494677 119634613 43683907
495685 119637924 43687355
496697 119641228 43694252
498717 119647842 43697704
499728 119651146 43704601
501748 119657768 43708050
502756 119661079 43711498
503767 119661171 43718395
505787 119664490 43721844
506799 119667793 43725292
507807 119674423 43732189
509830 119677727 43735634
510838 119681030 43739082
512857 119687660 43745979
513869 119690979 43749424
515889 119697601 43756321
516897 119700912 43759769
517908 119704231 43766659
519928 119710854 43770111
520939 119714172 43773556
521947 119717491 43780449
523967 119724129 43783894
524979 119727440 43790783
526998 119734077 43794231
528010 119737396 43797676
529018 119740715 43804569
531037 119747353 43808014
532049 119750671 43811459
533061 119753990 43818352
535080 119760643 43821796
536088 119763969 43825241
538108 119770607 43832130
539119 119773926 43835575
540131 119777260 43839020
542147 119783897 43845875
543159 119787231 43849316
544170 119790550 43852760
546190 119797203 43859646
547198 119800537 43863091
548209 119807190 43869976
550229 119810509 43873425
551241 119813843 43876865
553260 119820496 43883751
554268 119823822 43887192
555280 119827156 43890636
557299 119833809 43897518
558311 119837143 43900963
559319 119840477 43904404
561339 119847145 43911289
562350 119850479 43914734
563358 119853813 43921616
565378 119860474 43925056
566389 119876884 43928497
567401 119880226 43931942
569421 119886894 43938824
570429 119890228 43942265
571440 119893578 43949146
573460 119900238 43952583
574471 119903587 43956028
575479 119906921 43962906
577499 119913605 43966347
578511 119916946 43969788
579522 119923630 43976665
581542 119926964 43980106
582550 119930305 43983547
584569 119936989 43990425
585581 119940338 43993862
586593 119943680 43997303
588609 119950378 44004181
589620 119953720 44007618
590632 119957054 44011059
592651 119963745 44017937
593659 119967094 44021374
594671 119970444 44028252
596691 119977150 44031689
597702 119980499 44035126
598710 119983841 44042004
600730 119990540 44045437
601741 119993881 44048878
602753 119997246 44055717
604773 120003937 44059155
605781 120007301 44062592
606792 120010643 44069462
608812 120017349 44072903
609823 120020699 44076336
610831 120024055 44083210
612851 120030769 44086647
613863 120034126 44090084
614874 120037476 44096954
616890 120044197 44100391
617902 120047554 44103825
618913 120054260 44110699
620933 120057625 44114132
621941 120060982 44117565
622953 120067703 44124435
624972 120071068 44127872
625984 120074425 44134739
629011 120077934 44141605
630023 120081299 44145042
631035 120084671 44148479
633054 120091393 44150635
634062 120094749 44154072
635074 120098114 44157505
637093 120104843 44164371
638101 120108208 44167805
639113 120111580 44171238
641133 120118301 44178104
642144 120121674 44181538
643152 120128410 44188400
645172 120131783 44191833
646183 120135147 44195267
647195 120141876 44202129
649215 120145256 44205563
650223 120148628 44208992
652242 120155365 44215858
653254 120158737 44219292
654265 120162109 44222717
656285 120168861 44229584
657293 120172234 44233013
658305 120175606 44239876
660324 120182358 44243305
661332 120185730 44246738
662344 120189102 44253574
664363 120195854 44257004
665375 120199226 44260437
666383 120202599 44267292
668403 120209366 44270721
669414 120212738 44274155
670426 120216125 44281010
672445 120222870 44284439
673453 120226257 44287868
674465 120229637 44294727
676485 120236397 44298157
677496 120239784 44301582
678504 120246544 44308441
680524 120249931 44311871
681535 120253311 44315300
682543 120260086 44322155
684563 120263474 44325581
685575 120266861 44329010
686583 120273621 44335865
688606 120277008 44339294
689614 120280396 44342720
690625 120287170 44349571
692645 120290558 44353001
693657 120293945 44356426
694665 120300735 44372696
696684 120304123 44376122
697696 120307510 44382977
699715 120314285 44386402
700727 120317688 44389828
701735 120324463 44396675
703755 120327866 44400101
704766 120331253 44403526
705778 120338043 44410378
707797 120341446 44413803
708805 120344833 44420654
710825 120351624 44424080
711837 120355026 44427505
712845 120358421 44434353
714864 120365211 44437778
715876 120368614 44441200
716887 120372017 44448051
718907 120378807 44451473
719915 120382210 44454899
720927 120385605 44461746
722946 120392410 44465168
723958 120395813 44468590
724966 120402618 44475471
726985 120406013 44478893
727997 120409431 44482315
729009 120416237 44489162
731028 120419640 44492584
732036 120423035 44496006
733048 120429855 44502850
735067 120433258 44506271
736075 120436668 44509693
737087 120443489 44516537
739107 120446892 44519958
740118 120450302 44523376
741126 120457123 44530220
743146 120460533 44533642
744157 120463936 44537060
746177 120470764 44543903
747189 120474167 44547325
748197 120477585 44550747
750216 120484413 44557587
751228 120487831 44561005
752239 120491241 44564423
754259 120498077 44571262
755267 120501488 44574680
756279 120504906 44576813
758298 120511734 44580235
759306 120515152 44583652
760318 120518562 44590492
762337 120525406 44593910
763349 120528824 44597328
764357 120532242 44604164
766377 120539085 44607582
767388 120542496 44611000
768400 120545929 44617836
770419 120552773 44621254
771427 120556183 44624672
772439 120559616 44631504
774459 120566460 44634926
775470 120569885 44638340
776478 120576729 44645172
778498 120580162 44648590
779509 120583588 44652008
780517 120590431 44658840
782541 120593864 44662258
783549 120597290 44665672
784557 120604149 44672520
786580 120607574 44675938
787588 120611008 44679352
788599 120617859 44686180
790619 120621292 44689598
791631 120624718 44693012
793650 120631592 44699841
794658 120635017 44703259
795670 120638451 44706673
797689 120645317 44713501
798701 120648750 44716919
799709 120652191 44720329
801729 120659065 44727158
802740 120662491 44730572
803752 120665932 44737396
805771 120672806 44740814
806779 120676247 44744225
807791 120679688 44751053
809811 120686562 44754467
810819 120690002 44757877
811830 120693443 44764706
813850 120700317 44768116
814861 120707199 44774940
816881 120710640 44778351
817889 120714088 44781765
818901 120714348 44788589
820920 120717789 44792000
821932 120721230 44795414
822940 120728119 44802235
824959 120731560 44805645
825971 120735016 44809055
827991 120741898 44815880
829002 120745354 44819286
830010 120748795 44822701
832030 120755699 44829521
833041 120759140 44832932
834049 120762596 44836338
836069 120769493 44843159
837081 120772934 44846573
838092 120776390 44849979
840112 120783287 44856800
841120 120786743 44860207
842131 120790199 44863617
844151 120797112 44870438
845163 120800552 44873844
846171 120804008 44877285
848190 120810921 44884098
849202 120814377 44887508
850213 120817833 44890915
852233 120824745 44897732
853241 120828201 44901142
854253 120831673 44907959
856272 120838585 44911362
857280 120842041 44914772
858292 120845512 44921585
860311 120852425 44924992
861323 120855896 44928398
862331 120859352 44935211
864351 120866280 44938618
865362 120869736 44942024
866374 120873199 44948837
868393 120880127 44952240
869401 120883598 44955650
870413 120890526 44962460
872433 120893990 44965862
873444 120897461 44972675
875464 120904388 44976078
876472 120907860 44979485
877483 120914795 44986294
879503 120918266 44989697
880511 120921738 44993103
881523 120941994 44999912
883542 120945465 45003319
884554 120948936 45006718
886573 120955887 45013527
887581 120959358 45016930
888593 120966309 45023735
890613 120969780 45027142
891624 120973267 45030544
892632 120980217 45037350
894652 120983688 45040752
895663 120987167 45044155
897683 120994125 45050961
898695 120997604 45054363
899703 121001076 45061165
901726 121008041 45064568
902734 121011513 45067970
903745 121014999 45074772
905765 121021965 45078175
906773 121025444 45081543
907785 121028931 45088345
909804 121035896 45091743
910812 121039383 45095146
912835 121046349 45101944
913843 121049828 45105347
914855 121053314 45112144
916875 121060295 45115547
917883 121063782 45118946
918894 121067276 45125744
920914 121074242 45129147
921925 121077736 45132545
922933 121084717 45139343
924957 121088203 45142742
925965 121091698 45146145
926976 121098679 45152939
928996 121102180 45156338
930004 121105659 45159737
931015 121112656 45166531
933035 121116135 45169930
934043 121119637 45173328
936066 121126633 45180122
937074 121130127 45183521
938086 121133621 45186916
940105 121140617 45193714
941117 121144112 45200504
943137 121151108 45203903
945156 121158104 45210697
946164 121161613 45214088
947176 121168610 45220882
949195 121172104 45224281
950207 121175613 45227676
952227 121182625 45234467
953235 121186119 45237862
954246 121189621 45241257
956266 121196640 45248051
957274 121200134 45251446
958285 121203644 45254841
960305 121210655 45261627
961317 121214165 45265022
962325 121217659 45268417
964348 121224686 45275204
965356 121228195 45278599
966367 121231705 45285393
968387 121234451 45288788
969395 121237961 45292183
970407 121241470 45296715
972426 121248497 45300106
973438 121252007 45303501
974446 121255516 45310287
976469 121262550 45313679
977477 121266060 45317070
978489 121269569 45323856
980505 121276604 45327248
981516 121280121 45330639
982528 121287155 45337421
984547 121290680 45340813
985555 121294189 45344204
986567 121301224 45350986
988587 121304749 45354378
989649 355891754 44093929
990657 355886963 44093357
992676 355884552 44093075
993688 355882141 44092789
995707 355877350 44092216
996719 355874939 44091930
997727 355872528 44091648
999747 355867706 44091072
1000758 355865326 44090786
1001770 355862915 44090214
1003786 355858124 44089928
1004797 355855713 44089638
1005809 355853333 44089066
1007829 355848511 44088779
1008837 355846100 44088493
1009848 355843689 44087914
1011868 355838898 44087627
1012879 355836487 44087337
1013887 355834076 44086761
1015907 355829285 44086475
1016919 355826874 44086182
1017930 355824463 44085602
1019950 355819672 44085316
1020958 355814850 44084736
1022977 355812439 44084446
1023989 355810059 44084156
1026009 355805267 44083572
1027020 355802856 44083282
1028028 355800446 44082943
1030048 355795654 44082363
1031059 355793243 44082069
1032067 355790833 44081779
1034087 355786041 44081196
1035099 355783630 44080902
1036110 355778839 44080315
1038130 355776428 44080025
1039138 355774048 44079731
1040149 355769226 44079147
1042169 355766815 44078854
1043181 355764404 44078560
1044189 355759613 44077972
1046208 355757233 44077679
1047220 355754822 44077385
1049239 355750031 44076794
1050247 355747620 44076500
1051259 355745209 44076206
1052271 355740417 44075619
1054290 355738037 44075325
1055298 355735626 44075027
1056310 355730804 44074436
1058329 355728424 44074139
1059341 355726013 44073845
1061361 355721191 44073250
1062369 355718811 44072956
1063380 355716431 44072659
1065400 355711609 44072067
1066411 355709198 44071770
1067419 355706787 44071472
1069439 355702026 44070873
1070451 355699615 44070576
1071462 355697205 44070278
1073478 355692413 44069683
1074490 355690002 44069386
1075501 355687622 44069084
1077521 355682800 44068485
1078529 355680420 44068188
1079541 355678009 44067890
1081560 355673218 44067291
1082572 355670807 44066990
1083580 355668427 44066689
1085599 355663605 44066090
1086611 355661224 44065788
1087623 355658813 44065487
1089642 355654022 44064915
1090650 355651611 44064613
1091662 355649231 44064308
1093681 355644440 44063709
1094693 355642029 44063404
1095701 355639618 44063103
1097721 355634827 44062500
1098732 355632446 44062195
1099744 355630035 44061893
1101760 355625244 44061291
1102771 355622833 44060986
1103783 355620453 44060684
1105803 355615631 44060074
1106811 355613251 44059772
1107822 355610840 44059467
1109842 355606049 44058861
1110853 355603668 44058556
1111861 355601257 44058250
1113881 355596436 44057640
1114893 355594086 44057335
1115904 355591675 44056725
1117924 355586853 44056419
1118932 355584473 44056114
1119943 355579681 44055504
1121963 355577271 44055195
1122975 355574890 44054886
1123983 355570099 44054276
1126002 355567688 44053970
1127014 355565308 44053661
1128022 355560486 44053047
1130041 355558105 44052738
1131053 355555725 44052433
1132061 355550903 44051815
1134084 355548523 44051506
1135092 355546112 44051201
1136104 355541321 44050583
1138123 355538940 44050274
1139135 355536530 44049961
1140143 355531769 44049343
1142163 355529358 44049034
1143174 355526947 44048725
1144182 355522156 44048103
1146205 355519775 44047794
1147213 355517365 44047485
1148221 355512573 44046875
1150245 355510162 44046566
1151256 355507782 44046253
1152264 355502991 44045628
1154284 355500610 44045319
1155295 355498199 44045006
1156303 355493408 44044384
1158323 355491028 44044071
1159335 355488617 44043758
1160343 355483826 44043133
1162366 355481445 44042820
1163374 355479034 44042507
1164385 355474243 44041878
1166405 355471832 44041569
1167413 355469452 44041256
1168425 355464691 44040627
1170444 355462280 44040314
1171452 355459869 44039997
1172464 355455078 44039368
1174487 355452698 44039051
1175495 355450317 44038738
1176503 355445496 44038105
1178526 355443115 44037792
1179534 355440735 44037476
1181554 355435944 44036846
1182565 355433533 44036530
1183573 355431152 44036209
1185597 355426361 44035580
1186605 355423981 44035259
1187616 355421570 44034943
1188624 355416779 44034309
1190647 355414398 44033989
1191655 355412018 44033672
1192667 355407196 44033039
1194687 355404816 44032719
1195695 355402405 44032402
1196706 355397644 44031765
1198726 355395233 44031445
1199734 355392853 44031128
1200745 355388062 44030491
1202765 355385681 44030170
1203777 355383301 44029846
1205796 355378479 44029209
1206804 355376099 44028889
1207816 355373718 44028568
1209835 355368927 44028027
1210847 355366516 44027706
1211855 355364136 44027386
1213878 355359375 44026745
1214886 355356964 44026424
1215898 355354584 44025776
1217917 355349792 44025455
1218925 355347382 44025135
1219937 355345001 44024811
1221957 355340210 44024166
1222965 355337830 44023846
1223976 355335419 44023521
1225999 355330658 44022873
1227007 355328278 44022549
1228015 355325867 44022224
1230039 355321075 44021580
1231047 355318695 44021255
1232058 355316315 44020931
1234078 355311523 44020283
1235086 355309113 44019958
1236097 355306732 44019634
1238117 355301971 44018982
1239129 355299561 44018658
1240137 355297180 44018005
1242156 355292389 44017681
1243168 355290009 44017353
1244179 355287628 44016701
1246195 355282837 44016373
1247207 355280426 44016048
1248219 355278046 44015392
1250238 355273285 44015064
1251246 355270874 44014740
1252258 355266083 44014084
1254277 355263702 44013756
1255289 355261292 44013428
1256297 355258942 44012768
1258317 355254150 44012440
1259328 355251770 44012112
1260340 355246979 44011456
1262359 355244598 44011127
1263367 355242218 44010796
1264379 355237427 44010136
1266399 355235016 44009808
1267410 355232635 44009476
1269430 355227875 44008820
1270438 355225494 44008717
1271449 355223083 44008385
1273469 355218292 44007721
1274477 355215912 44007389
1275489 355213531 44007057
1276500 355208740 44006397
1278520 355206360 44006065
1279528 355203979 44005733
1280539 355199219 44005070
1282559 355196808 44004738
1283571 355194427 44004402
1284579 355189636 44003735
1286598 355187256 44003407
1287610 355184875 44003071
1288621 355180084 44002403
1290641 355177704 44002071
1291649 355175323 44001736
1293669 355170532 44001064
1294680 355168152 44000732
1295692 355165771 44000397
1297708 355160980 43999725
1298719 355158600 43999393
1299731 355156219 43998722
1301751 355151459 43998386
1302759 355149048 43998051
1303770 355146667 43997375
1305790 355141876 43997044
1306801 355139496 43996704
1307809 355137115 43996033
1309829 355132355 43995693
1310841 355129944 43995358
1311852 355127563 43994682
1313872 355122803 43994343
1314880 355120422 43994007
1315891 355118042 43993332
1317911 355113251 43992992
1318923 355110870 43992653
1319931 355108459 43991978
1321950 355103729 43991638
1322962 355101318 43991299
1323973 355098938 43990620
1325989 355094147 43990280
1327001 355091766 43989944
1328013 355089417 43989258
1330032 355084625 43988922
1331040 355082245 43988644
1332052 355077454 43987961
1334071 355075073 43987621
1335083 355072693 43987282
1336091 355067932 43986599
1338111 355065521 43986259
1339122 355063141 43985916
1340130 355058411 43985229
1342153 355056000 43984890
1343161 355053619 43984547
1345181 355048828 43983860
1346193 355044067 43983173
1348212 355041687 43982834
1349220 355039307 43982487
1350232 355034546 43981800
1352251 355032135 43981457
1353263 355029755 43981110
1354271 355025024 43980423
1356291 355022614 43980080
1357302 355017853 43979389
1359322 355015472 43979046
1361341 355010681 43978355
1362353 355008331 43978012
1363361 355005951 43977661
1365384 355001160 43976971
1366392 354998779 43976624
1367400 354996399 43976280
1369423 354991638 43975586
1370435 354989258 43975239
1371443 354984467 43974545
1373463 354982086 43974197
1374474 354979706 43973850
1375482 354974945 43973152
1377502 354972565 43972805
1378513 354970184 43972458
1379521 354967804 43971760
1381545 354963013 43971413
1382553 354960632 43970715
1384572 354955902 43970364
1385584 354953522 43970016
1386595 354951111 43969666
1388615 354946350 43968967
1389623 354943970 43968616
1390635 354941589 43967949
1392654 354936829 43967602
1393666 354934448 43967251
1394674 354929688 43966549
1396693 354927307 43966198
1397705 354924896 43965847
1398713 354920166 43965141
1400733 354917786 43964790
1401744 354915405 43964439
1402752 354910614 43963734
1404775 354908234 43963383
1405783 354905853 43963028
1407803 354901123 43962326
1408815 354898743 43961971
1409826 354896332 43961617
1411846 354891571 43960911
1412854 354889191 43960556
1413865 354886810 43960205
1415885 354882080 43959496
1416897 354879669 43959137
1417905 354877289 43958431
1419924 354872528 43958076
1420936 354870148 43957722
1421947 354867767 43957012
1423963 354863037 43956657
1424975 354860626 43956299
1425987 354858246 43955585
1428006 354853485 43955231
1429014 354851105 43954872
1430026 354846344 43954159
1432045 354843994 43953804
1433057 354841614 43953445
1434065 354836823 43952732
1436085 354834442 43952374
1437096 354832062 43952019
1438104 354827332 43951302
1440127 354824951 43950943
1441135 354822571 43950584
1442143 354817810 43949867
1444167 354815430 43949509
1445178 354813049 43949150
1447194 354808289 43948433
1448206 354805908 43948071
1449217 354803528 43947712
1451237 354798767 43946991
1452245 354796387 43946613
1453257 354794006 43946255
1455276 354789246 43945530
1456288 354786896 43945171
1457296 354784515 43944447
1459315 354779755 43944088
1460327 354777374 43943726
1461335 354774994 43943363
1463358 354770233 43942638
1464366 354767853 43942280
1465374 354765503 43941555
1467397 354760742 43941189
1468409 354758362 43940826
1469417 354755981 43940102
1471437 354751221 43939739
1472448 354748840 43939377
1473456 354746460 43938648
1475476 354741730 43938282
1476487 354739349 43937920
1477495 354734589 43937191
1479519 354732208 43936829
1480527 354729828 43936462
1481538 354725067 43935730
1483558 354722717 43935368
1484569 354720337 43935001
1486589 354715576 43934269
1487597 354713196 43933903
1488609 354710815 43933540
1490628 354706055 43932804
1491640 354703705 43932438
1492648 354701324 43932072
1494667 354696564 43931335
1495679 354694183 43930969
1496687 354691803 43930603
1498707 354687042 43929867
1499718 354684662 43929501
1500726 354682312 43929134
1502749 354677582 43928394
1503757 354675201 43928028
1504769 354672821 43927658
1506789 354668060 43926922
1507800 354665680 43926552
1508808 354663300 43926182
1510828 354658569 43925442
1511839 354656189 43925072
1512847 354653809 43924412
1514871 354649048 43923668
1515879 354646698 43923298
1516887 354644318 43922928
1518910 354639557 43922188
1519921 354637177 43921814
1520929 354634827 43921444
1522949 354630066 43920700
1523961 354627686 43920330
1524969 354625336 43919956
1526988 354620575 43919212
1528000 354618195 43918839
1529008 354615814 43918468
1531031 354611084 43917721
1532039 354608704 43917347
1533051 354606354 43916977
1535070 354601593 43916229
1536078 354599213 43915855
1537090 354594452 43915108
1539109 354592072 43914734
1540117 354589722 43914356
1541129 354584991 43913609
1543152 354582611 43913231
1544160 354580231 43912857
1545168 354575470 43912109
1547191 354573120 43911732
1548199 354570740 43911358
1549211 354565979 43910603
1551231 354563629 43910229
1552239 354561249 43909851
1553250 354556519 43909096
1555270 354554138 43908722
1556281 354551758 43908344
1557289 354547028 43907593
1559309 354544647 43907211
1560321 354542267 43906837
1561332 354537537 43906078
1563348 354535187 43905701
1564360 354532806 43905323
1565371 354528046 43904564
1567391 354525665 43904186
1568399 354523315 43903809
1569411 354518555 43903049
1571430 354516174 43902668
1572442 354513824 43902290
1573450 354509094 43901463
1575469 354506714 43901081
1576481 354504333 43900700
1578501 354499603 43899940
1579512 354497223 43899559
1580520 354494843 43899181
1581532 354490112 43898415
1583551 354487732 43898037
1584563 354485382 43897652
1585571 354480652 43896889
1587591 354478271 43896507
1588602 354475891 43896122
1589614 354471161 43895359
1591630 354468781 43894978
1592641 354466431 43894592
1594661 354461670 43893829
1595673 354459320 43893444
1596681 354456970 43893059
1597692 354452209 43892292
1599712 354449860 43891911
1600723 354447479 43891521
1602743 354442719 43890755
1603751 354440369 43890373
1604763 354437988 43889988
1606782 354433258 43889214
1607794 354430878 43888832
1608802 354428528 43888447
1610821 354423798 43887672
1611833 354421417 43887287
1612845 354419067 43886902
1614861 354414307 43886127
1615872 354411957 43885742
1616884 354409576 43885357
1618903 354404846 43884579
1619911 354402466 43884193
1620923 354400116 43883804
1622943 354395386 43883030
1623954 354393005 43882645
1624962 354390656 43882256
1626982 354385895 43881477
1627993 354383545 43881088
1629005 354381165 43880699
1631025 354376434 43879921
1632033 354374054 43879532
1633044 354371704 43879143
1635064 354366974 43878605
1636075 354364624 43878216
1637083 354362244 43877827
1639103 354357513 43877045
1640115 354355133 43876656
1641126 354352783 43876263
1643142 354348022 43875481
1644154 354345673 43875088
1645165 354343292 43874699
1647185 354338562 43873917
1648193 354336212 43873524
1649205 354333862 43873131
1651224 354329132 43872345
1652236 354326752 43871952
1653244 354324371 43871559
1655263 354319641 43870773
1656275 354317291 43869987
1658295 354312561 43869595
1659310 18169012 42971939
1661322 18166931 42973175
1662334 18164848 42974415
1664357 18160685 42976887
1665365 18158602 42978127
1666373 18156519 42979362
1668396 18152353 42981834
1669404 18150272 42983067
1670416 18148186 42985538
1672435 18144020 42986774
1673443 18141937 42988010
1674455 18137768 42990482
1676475 18135683 42991718
1677486 18133598 42992950
1678494 18131514 42995419
1680517 18127342 42996655
1681525 18125257 42997887
1683545 18121086 43000359
1684557 18118999 43001591
1685565 18116915 43002827
1687588 18112741 43005291
1688596 18110655 43006527
1689604 18108566 43007759
1691627 18104393 43010223
1692635 18102304 43011456
1693647 18100216 43012688
1695666 18096041 43015266
1696674 18093954 43016499
1697686 18091864 43017731
1699705 18087687 43020195
1700717 18085596 43021423
